SENTIMENT,TWEET;
-1,@truffletortell @IndiHome @truffletortell Owkayy. Lanjut ke DM yaa. Makasih :) -Dero
1,@Telkomsel @IndiHome Oke sudah saya DM kak
-1,@tagihanindomie anying murah tp sayang ak pake indihome
1,Lagi kerja nih guaa... Boss : ayo cil temenin ke informa Me : sama saya ? Bos : ya masa saya sendiri Me : oke oke yaudah ayok Bos : sekalian ke indihome beli AC Beli Meja Beli Lemari Me : hahaha okeoke mana macet lg jalanan
-1,@fitriaandika01 Bos gua manja skrng ke indihome aja minta temenin https://t.co/6qGrUCPnbM
-1,@truffletortell @IndiHome Maafin ya Kak @truffletortell :( biar sinyal stabil dan WiFi bisa internet lagi boleh DM nomor HP nomor IndiHome atas nama dan waktu tanggal kejadian biar dibantu cek ya :( -Nesya
-1,@truffletortell Kak @truffletortell ada kendala di nomor Telkomsel atau IndiHome nya kah? Cerita dulu yuk sini kita siap bantu kendala kakak -Dhea
-1,@Telkomsel @IndiHome surabaya barat area ciputra world gangguan min?? Masak indihome ga bisa konek internet. Sinyal telkomsel sama sekali ga ada muncul E pun kaga. Hadehh
-1,@IndiHomeCare @IndiHome Listrik dan kabel modem sudah terpasang dengan benar Data nya sudah saya DM ya min
-1,@e100ss ada gangguan telkomsel indihome area dukuh pakis kah min?
-1,@IndiHomeCare Iya merah kedap kedip.... Udah coba hubungi teknisi indihome di wilayah tp belum ada respon
-1,Udah bertahun2 pake indihome baru kali ini yang semuak itu dulu klu pengaduan oke lah ya internet bisa lagi tapi sekarang udah ada berapa kali pengaduan dalam sebulan gak ada perubahan wkwkwk kacau
-1,@IndiHomeCare @IndiHome halo min wifi saya yg di rumah satu lagi juga tidak konek internet apakah di daerah Moh Toha Bandung sedang mengalami gangguan?
-1,mohon ditunggu ya ibu mohon ditunggu ya ibu mohon ditunggu ya ibu mohon ditunggu ya ibu DARI KMRIN JUGA UDH NUNGGU lama benerrrrr teknisi indihome
-1,indihome kalo FUP udah habis gak bisa buat ap2 ajg
-1,kagak bisa berharap lebih lagi sama indihome dah asli.
1,Gw sih Providernya indihome yah terus treatmentnya cuma pake Face Wash Serum sama Moisturizer
-1,@IndiHomeCare ini gmn sih indihome disuruh beralih ke mytelkomsel tapi gabisa login? pdhl udh masukin nomor/email yg terdaftar di indihome. https://t.co/otU4vt1bVO
1,@aisgusi Kendalanya di nomor Telkomsel atau IndiHome nih Kak @aisgusi? Sejak kapan kendalanya? -Dhea
-1,@IndiHomeCare Di aplikasi mytelkomsel ios/apple akun indihome saya tidak terdeteksi gk bisa login
-1,@IndiHomeCare LAYANAN SENGKLEK!!! .. Aduan keluhan sdh lama... 15 Hr lebih baru deh Petugas dtg.. Kotak katik dikit mslh Ga selesai juga.. DAH DIBILANG CABUT TUH INDIHOME.... Petugas malah pergi ga pake ijin... Hebleg kan?
-1,Hallo @myindihomeresmi tolong urus indihome rumah saya mati dari pagi. 111102111466 Aplikasi veronikanya tidak membantu sama sekali mau lapor gangguan indihome makin susah
1,biasanya kalo manggil petugas indihome bayar ga si?
1,@IndiHomeCare @IndiHome Besok sy follow up lagi
1,emang kudu indihome apa ya
-1,Udah dibilang problem solved malah spam telfon. Berisik banget indihome.
-1,@IndiHomeCare @IndiHome Dari kemarin kemarin jawabannya gini terus. Tapi sampai sekarang blm ada solusi.
1,gais kalian ada recc selain pake wifi ga? soalnya daerah aku masi daerah baru jadi belom kecakup sama wifi wifi udah tanya semua firstmedia indihome biznet iconnect semua dah #zonatest #ZonaBA
-1,@khura101 @IndiHomeCare Lelet skrg pelayanan indihome
-1,@IndiHomeCare @IndiHome Sampai sekarang blm ada solusi dari @IndiHomeCare terkait dengan keluhan saya. Ini sdh hari yg ke -13.
-1,@rikhapakeHa @IndiHomeCare Hai Kak. Untuk informasi keluhan dan kendala langsung ke WA kami ya kak untuk respon hanya melalui WA IndIhome care https://t.co/FXlBVNKPFG Tnks ^ Clava
-1,@IndiHomeCare Hello kak.. Kabel IndiHome nyangkut dirumah tetangga. Sudah laporan tapi belum didatangi sama teknisi
-1,@bungabanc @bungabanc Siang Kak Bunga. Mohon maaf ya untuk akses lambatnya. Kakak boleh DM nomor Telkomsel dan IndiHome yg digunakan nama lengkap alamat instalasi serta nomor Telkomsel lain yang berkendala sama ya. Makasih -Emmy
-1,Indihome ga bisa kenapa ini? @IndiHomeCare
1,capek bgt suami apa2 harus pake jasa temennya masang wifi harus ditemen udh ditawarin indihome gratis pemasangan pertama bayar bulan depan gamau kekeh mau pake provider tmpt temennya kerja anjir lah 2 bulan ini beli kuota udh 1 2jt gr2 nunggu temennya bisa masangin wifi
1,@kxnjut ini di kos pake indihome
-1,ini indihome dari kemaren kenapa dah? lemot banget astagaaa udah dm ke cs nya udah ganti pw juga tapi tetep aja lelet. gabisa kerja weeh
-1,@IndiHome Kondisi IndiHome dirumah saya tidak terkoneksi sudah 1 mingguan sudah komplain namun tidak ditanggapi ..
-1,Mana tadi gw lagi ngegame udh mau menang malah kalah anjggggg karna indihome
-1,Indihome tutup. Kalo lewat cs online dan dm adminnya lama bgt anjgg responnya bahkan telponnya di jam2 malem disaat gw lagi sibuk bgt. Ribet bgt
-1,Ah ellah nyebelin bgt.. udh mah hari ini gw lagi gak mood ngapa ngapain karna puaaanas poll.. ehh malah ada aja masalahnya.. kek sekarang bgt kabel indihome gw keputus anjggggg mana gw gak punya pulsa &amp; paketan samsek terus belum lagi ini hari sabtu otomatis
-1,Kamu tim udah gajian atau belum nih? Semoga weekend-mu menyenangkan dan internet IndiHome di rumahmu lancar terus ya! Jangan lupa bayar tagihan sebelum tanggal jatuh tempo biar kamu tetap bisa menikmati layanan IndiHome dan gak terkena isolir. Yuk cek tagihanmu sekarang! https://t.co/jCUegmdXfC
-1,@shandyrizkyy IH KACAU BGT TELKOMSEL INDIHOME KAAAAAK mau nangissss
-1,capek bgt suami apa2 harus pake jasa temennya masang wifi harus ditemen udh ditawarin indihome gratis pemasangan pertama bayar bulan depan gamau kekeh mau pake provider tmpt temennya kerja anjir lah 2 bulan ini beli kuota udh 1 2jt gara2 nunggu temennya bisa masangin wifi
-1,indihome kenapa lagi si hadeeeh puyeng
-1,indihome sekarang csnya slow resp parah gila bintang satu
-1,Hallo @IndiHome untuk pelaporan gangguan internet bisa dibantu?
-1,indihome lelet banget. udh 2 hari aku komplain katanya bakal ada teknisi ke rumah. mana coba udh ditunggu dipikir aku ga butuh wifi nya apa ya. mau lanjut skripsian boros bener pake kuota.
1,@casxuals Siapa lagi yang akan manggil gitu kalau bukan indihome
1,@sugmadiig Btw mas agus indihome ini trennya sampe korsel
-1,@kegblgnunfaedh Kang mas Agus indihome bilek https://t.co/CQfFuXdJYu
-1,@IndiHomeCare dipaksa migrasi aplikasi mytelkomsel apk indihome sdh tdak bisa dipakai. Poin indihome selama ini hangus semua kenapa poin gak ikut migrasi?
-1,@IndiHomeCare @rian_rinaldi01 @IndiHome Lama2 ganti provider jg gw. Pake fup segala skrg. Buat ngegame doang aja reconnect mulu.
-1,Ini kaga ada sales Biznet yg mau hubungin gua apa? Anjg tai banget indihome
-1,@IndiHomeCare ini indihome udah 3 hari gbs dipake gmn sih
-1,indihome gangguan kh knp no internet deh
-1,@IndiHomeCare Min tolong respon. Sy udah bayar tagihan Indihome tgl 18 dan statusnya sdh berhasil. Tp pagi ini dapet WA suruh byr tagihan cek di app mytelkomsel statusnya jg blm byr. Tanya veronika &amp; call center tdk membantu. Gmn min?
-1,Selamat pagi min @IndiHome @IndiHomeCare saya mau buat laporan di my Indihome kok malah dialihkan ke My Telkomsel sedangkan disitu ga ada menu laporan malah pasang baru. Saya mau laporan layanan TV Indihome saya kok hanya muncul logo Indihome saja ya ?
1,Indihome -&gt; ssh sama zoom sering gak bisa Effort lah cari first media. Ternyata kenceng nih tembus 200mbps kalo lagi bagus Taunya kalo lagi down bisa berhari-hari Mei-Juni timbul tenggelam
-1,@MyTelkomselApp punya Mitra Baru namanya INDICO sistem nya msh mentah. bahkan tombol bantuannya ga bs.. duit pembayaran yg harusnya tgl 20 bayar indihome nyangkut.. tiket pengaduan 6hari tidak selesai2 6 hari denda ktrlmbatan bisa jadi kompensasikh? Ada y
-1,Indihome ko sekarang jadi lemot siii
-1,@IndiHomeCare Merger app malah jadi katrok! Indihome udah dibayar malah nyangkut entah kmn &amp; inet saya kena ISOLIR berhari2 ga ada kabar &amp; ga bisa juga cuma disuruh tunggu terus! Guys pindah provider aja! Ga profesional bgt!!!!!
1,@kxnjut jalu liat lu dinotice indihome
1,mau banyak pahala? pake aja indihome
-1,@IndiHomeCare kelamaan ini udah saya bayar pelayanan payah. drama indihome gakelar2 banyak omong doang .
-1,Eror terus indihome tlg mau main rblx
-1,@xianyingsia indihome taik
1,@sightberry Iya indihome ku jugaaa
-1,butek bgt wifi indihome
-1,@dlgksk14 itu karena Indihome nya bilang you ditunggu seseorang
1,@Telkomsel 1 lagi. Karna sekarang my indihome Sekarang sudah tidak bisa diakses lagi bagaimana dengan poin saya yang di aplikasi my indihome ?
1,@ire_ne Baru liat video kompilasi Noona Indihome
-1,Indihome knp si trouble mulu cape bgt
1,@scarafeetlick3r @scarafeetlick3r Kak Uleya. Mohon maaf perihal kendalanya. Sebagai langkah awal bisa dicoba untuk clear cache terlebih dahulu lalu relogin dan sudah menggunakan aplikasi versi terbaru. Apabila masih berkendala yuk infoin nomor IndiHome da
-1,yaAllah knp indihome lemot bgttttt
1,@IndiHomeCare @IndiHome udah didm minn blm dibales
-1,pake wifi indihome lag pake kuota telkomsel juga lag. malas.
-1,@IndiHomeCare Haloo sehatkah indihome? Upload 1 mb aja buat tugas ga sanggup? download 100 mb aja periksa internet? telat bayar mati internet. TOLONG DONG DIPERHATIKAN KELUHAN KONSUMEN!!!
-1,wifi di rumah ganti XL aja kali ya males bgt pake IndiHome. lelet ga bisa pake VPN. menangiddd
-1,UDAH PANIK MAU SUBMIT GABISA BISA TAUNYA KARNA INDIHOME PANTEKK
-1,@IndiHomeCare @IndiHome tolong solusinya https://t.co/e5GKPDedvN
-1,TUMBEN AMAT INDIHOME LEMOT BGT WEH
-1,indihome kenapa disatuin sm mytsel njir dan knp pas dibuka tuh masih ngecrash (di bagian indihomenya) maunya apa jir restart modem aja gabisa jdinya gmn mau bayar dll coba @Telkomsel
-1,kuota tsel wifi indihome lengkap penderitaan sebulan terakhir litereli gabisa dipake main selalu kaya di video patah patah lemot nge drop lengkap semua kekurangan dulu pake biznet jangankan ilang jaringan lag aja gapernah. sekarang pake indihom 180 derajat:D https://t.co/3dSJKmXG5i
-1,Saya sudah beli speed refreshment dari jam 12 malam karena pemakaian sudah FUP dan speed nya dikurangin. Tapi sampai sekarang belom ke refresh ya udah kontak ke indihome care dari aplikasi X dan instagram juga ga ada jawaban Telfon ke 188 juga gamasuk @IndiHomeCare @IndiHome https://t.co/ZR4EqVWu2s
-1,Ketika lu abis sakit Mau menghibur diri dengan nntn YouTube Tapi internet lu indihome
-1,Malam Admin @Telkomsel Mau tanya nih. Saya ingin tahu perangkat yang terkoneksi ke wifi Indihome rumah di Aplikasi Telkomsel apa saja nama perangkatnya apakah bisa ?
-1,Down nih koneksinya @IndiHome @IndiHomeCare
-1,@estungkaraj ENIH KENAPA KELUAR TERUS YA INDIHOME JELEK AMAT
-1,@ikhsandvndr @SeputarMadrid Makasih dianya Devandra. Tapi Indihome musahil bisa kayak gitu pembayaranku bulan lalu aja belum di refund sampe sekarang loh.
-1,@maechuu28 indihome gue tiap mau hype k!dnap selalu gangguan kek tai
-1,indihome telah mati kita membunuhnya
-1,Gileee hampir kena tipu ngakunya CS Indihome. Aku gak fokus karena kesel wifi error dari siang mana udah teleponan 6 menit sama tuh penipu. Baru ngeuh setelah dia chat kalimat agak panjang di Whatsapp dan aku keganggu karena gak sesuai EYD. Dih masa CS bodoh kan
-1,ridwan kamil gmn dah kerjanya anjing masa provider yang bisa dipasang fiber optic cuma indihome pdhl daerah kota madya tolol ridwan kamil tai anjing babi
-1,INDIHOME ANJINKKK KENAPA LOSS
-1,keparat anjing indihome sipaling restart modem MODOL sia restart
-1,mau ganti provider tapi cuma bs indihome pdhl daerah metropolitan aneh2 aja anjing
-1,indihome anjing sinyalmu uelek pol cok
-1,indihome gak bisa woyy dari kemaren
-1,indihome aku udh bayar wifi lo indihome. tp kamu internetnya gabisa dipake blas samsek. aku kudu piye mosok aku kudu nyilih tethering tonggoku. ayolahhhhhhhh haarrgghhhhhh
-1,ini ak doang apa emg indihome lg kolot dh
-1,muak dengan indihome penanganannya lambat
-1,@IndiHomeCare Tanya ke CS buat beli Speed Refreshment dibilang belum ada di MyTelkomsel... malah disuruh upgrade speed. Saya chat via WA 5 JAM tidak ada respon. Bravo sih Indihome ini.
-1,indihome knp ya anjengggg merah terus dri tadi siang
-1,indihome tolong kerjasama nya dong mau ngerjain skripsi no internet mulu heran
-1,hujan nya kayak indihome ga stabil
-1,@IndiHome Tolong di atasi lagi nih ini lag parah sumpah Ampe gw kebawa emosi
-1,indihome lu ngapa si setiap jam segini error terus kontol
-1,@IndiHomeCare @IndiHome Maaf kak penanganannya kok lama ya? Padahal kan cuma ganti remot doang.
-1,Hallo gaes maap sebelunya rumi bakalundur jadwal minggu ini ke bulan depan karena indihome FUP nya habis dan saat live dillaynya gk ngotak bikin emosi jadi moon maap jadwalny aku undur ya :' -Rumi Asami
1,@tanyarlfes indihome gw lancar jaya
-1,@linkaja halo min saya ma beli add on indihome kok pending terus kenapa ya no link saya 0817350094
-1,@winterkootae @FirstMediaCares saranin ganti apa nay indihome jg pernah tambah lelet e raumum akhire ganti firstmedia eh malah giak karu2 an
1,@tanyakanrl Indihome yaa
-1,T Kmu ga capek kah selalu membuat gebrakan bru? like APA SIH YG KAMU GA BSA?? Ntar tiba2 ngejamet tiba2 jd cowgirl tiba2 jd author AU &amp; fanartist tiba2 jadi admin indihome definisi kerja palugada semua jobdesk dikerjain youre such a happy virus sehat2 org lucu
-1,Indihome sbg pemain inet kabel terbesar mesti berani ekspansi coverage &amp; nurunin harga. TLKM juga tolong turunin tarif wholesale biar pemain lain bisa ikut berperan jgn semua2 mau dicaplok dewe. @erickthohir @prabowo @gibran_tweet @meutya_hafid https://t.co/dDTtCL0EOD
-1,@jinjinnim Gatau juga mi soalnya wifi rumahku gak pake indihome. Pake merk lain
1,@IndiHomeCare Padahal dari awal dijelasin loh nomor tsel di app mytsel beda dengan nomor indihome https://t.co/KczXcXuXNk
-1,@IndiHomeCare Halo kak ini mytelkomsel memang berhasil karena pakai nomor telkomsel saya meanwhile nomor indihome saya beda dengan nomor yg login di telkomsel
-1,@IndiHomeCare Gimana login-nya kak? Adanya pasang indihome bukan login kalo di klik itu request untuk pasang baru https://t.co/jcc041UlAz
-1,indihome parah bgt ga ada sinyal seharian
-1,@IndiHomeCare Lah gimana mau login nomor indihome di mytelkomsel kak kalo nomornya bukan nomor telkomsel
-1,@IndiHomeCare Min pasang Indihome kok ga jelas info kepastian pasangnya gercep dong cek DM
-1,indihome mananihh blum bagus2 nihh
1,@masbroo1w3 @jcoleee09 @barcastuff_idn Entah dikasih tau apa sama flick jadi nyaman di rb dia ga maksa ke cb
1,Internet kencang tanpa batas kini hadir di Bandung dengan IndiHome! Pilihan terbaik untuk koneksi cepat dan stabil di rumah Anda. Jangan lewatkan penawaran spesial: pemasangan GRATIS bagi pelanggan baru. Daftar sekarang di https://t.co/ohOvKqldNM
1,Ayo tingkatkan pengalaman internet Anda bersama IndiHome di Bandung! Nikmati jaringan super cepat dan stabil yang ideal untuk seluruh keluarga. Buruan daftar sekarang dan dapatkan promo eksklusif pemasangan GRATIS! Daftar di: https://t.co/ohOvKqldNM
1,Wujudkan pengalaman internet terbaik di rumah dengan IndiHome di Bandung! Dapatkan kecepatan tinggi untuk segala aktivitas online dari streaming hingga gaming. Plus nikmati pemasangan GRATIS khusus untuk Anda Klik di sini untuk info lebih lanjut: https://t.co/ohOvKqldNM
-1,@IndiHomeCare Dari semalem min indihome saya tdk ada koneksi internetnya
1,Internet cepat stabil dan terpercaya kini hadir untuk Anda di Bandung! Pasang IndiHome sekarang dan rasakan koneksi terbaik dengan berbagai pilihan paket yang sesuai kebutuhan Segera daftar di: https://t.co/ohOvKqldNM IndiHome Koneksi Terbaik untuk Keluarga Indonesia!
1,Pasang IndiHome di Bandung sekarang dan nikmati kecepatan internet maksimal hingga 100 Mbps! Cocok untuk aktivitas sehari-hari mulai dari belajar online bekerja hingga hiburan keluarga. Dapatkan instalasi cepat dan penawaran spesial hanya di sini: https://t.co/ohOvKqldNM
1,Nikmati internet cepat dan stabil dengan IndiHome di Bandung! Dengan jaringan fiber optic terbaik rasakan pengalaman online tanpa hambatan untuk streaming Daftar di sini: https://sid/indihomebandung IndiHome solusi internet terpercaya untuk rumah Anda!
-1,@IndiHomeCare ini IndiHome kenapa mati 147 gak bisa dihubungi
-1,udah indihome gangguan ditmbah listrik ny mati
-1,indihome stop down lah anjink gw mau nugas cok
1,@IndiHome min tolong cek dm doong
-1,@Duren___ @IndiHomeCare Iya bener sudah hubungin 188 ga di proses sampai sekarang heran. Segitunya ya pelayanannya sekarang indihome. Sampai detik ini belum diproses sama sekali di konfirmasi aja engga. Payah.
-1,@IndiHomeCare @IndiHome Ya kak saya nanya a b c d yang dijawab jangan a doang gitu lhooo colekin tuh temennya kak nesya
-1,@IndiHomeCare @IndiHome Dibales sih min tapi jawaban sama pertanyaanya gak nyambung uda ngetik ngetik panjang panjang dijawab nya template. Yang bales kira kira sekolahnya sampe kelas berapa ya min? Hehe
-1,Indihome ning omahku mak pet. Mbok tulung lah @IndiHomeCare iki wayahe wong mbut gawe.
-1,@IndiHomeCare udah terpasang dengan benar. bisa konek ke wifinya tapi internetnya ga jalan. udah di DM nomor indihome nya
-1,@IndiHomeCare Buka video di X aja lemot banget padahal udah dibayar tepat waktu. Masa ini kitagaruda gak didukung sama indihome atau telkomsel sih? Sebagai provider BUMN. Kalah banget sama 3 website https://t.co/UpTasWYAMd baru bisa dibuka pakai jaringan 
-1,indihome knp lg et
-1,@Alfians25238764 @Oeparting @lionclown_ @tanyakanrl Pake telkomsel juga sama kak. Ngeblank doang. Sebel banget ini indihome sama telkomsel gak bisa buka kitagaruda.
-1,@IndiHomeCare min indihome saya mati saya DM belum di respon
1,MASIH ADA KESEMPATANNNN!!! Buruan cek IG IndiHome untuk informasi giveaway selengkapnya sekarang juga. #IndiHomebyTelkomsel #DariRumahTanpaBatas https://t.co/IQrbYN57m8
-1,@IndiHomeCare @IndiHome Jangan segera dicek doang min segera ditanggapi juga kalo bisa
1,Keluarga makin harmonis berkat Vision+ yang punya banyak tontonan seru buat semua anggota keluarga. Maksimalkan hiburan keluarga di rumah biar makin manis. Langganan sekarang di sini https://t.co/0j3uXEyu2F #IndiHomebyTelkomsel #DariRumahTanpaBatas https://t.co/fT4pc0sghO
1,Asal sobita juga dari nobita. Sobi-nya ketemu pas pkl ada program sobat indihome disebut sobi akhirnya nemu sobita. Sobisaurus itu awalnya dari ngasih nickname ke temen gue yang namanya mirip dinosaurus. Akhirnya saurusnya jadi surname sobi. Asli Nobita lo keren banget!
-1,@IndiHomeCare indihome bangsat sudah dibayar via Indomaret masih aja ada tunggakan BUMN kek tai
-1,@entMINGHA0 anjir mana? lu indihome ya bang
-1,Info Indihome emang lagi ngelag apa Indihome rumahku aja anjir kek anjir buka twt aja ngelag
